"","sub","acc_odd_.2_htgt/hdst","acc_odd_.2_htgt/ldst","acc_odd_.2_ltgt/ldst","acc_odd_.2_ltgt/hdst","acc_odd_.5_htgt/hdst","acc_odd_.5_htgt/ldst","acc_odd_.5_ltgt/ldst","acc_odd_.5_ltgt/hdst","acc_odd_.8_htgt/hdst","acc_odd_.8_htgt/ldst","acc_odd_.8_ltgt/ldst","acc_odd_.8_ltgt/hdst","acc_even_.2_htgt/hdst","acc_even_.2_htgt/ldst","acc_even_.2_ltgt/ldst","acc_even_.2_ltgt/hdst","acc_even_.5_htgt/hdst","acc_even_.5_htgt/ldst","acc_even_.5_ltgt/ldst","acc_even_.5_ltgt/hdst","acc_even_.8_htgt/hdst","acc_even_.8_htgt/ldst","acc_even_.8_ltgt/ldst","acc_even_.8_ltgt/hdst","mu_odd_.2_htgt/hdst","mu_odd_.2_htgt/ldst","mu_odd_.2_ltgt/ldst","mu_odd_.2_ltgt/hdst","mu_odd_.5_htgt/hdst","mu_odd_.5_htgt/ldst","mu_odd_.5_ltgt/ldst","mu_odd_.5_ltgt/hdst","mu_odd_.8_htgt/hdst","mu_odd_.8_htgt/ldst","mu_odd_.8_ltgt/ldst","mu_odd_.8_ltgt/hdst","mu_even_.2_htgt/hdst","mu_even_.2_htgt/ldst","mu_even_.2_ltgt/ldst","mu_even_.2_ltgt/hdst","mu_even_.5_htgt/hdst","mu_even_.5_htgt/ldst","mu_even_.5_ltgt/ldst","mu_even_.5_ltgt/hdst","mu_even_.8_htgt/hdst","mu_even_.8_htgt/ldst","mu_even_.8_ltgt/ldst","mu_even_.8_ltgt/hdst"
"74",75,0.777777777777778,0.461538461538462,0.888888888888889,0.6,0.897959183673469,0.829268292682927,0.857142857142857,0.547619047619048,0.878048780487805,0.731707317073171,0.714285714285714,0.714285714285714,0.818181818181818,0.428571428571429,0.818181818181818,0.6,0.903225806451613,0.717948717948718,0.866666666666667,0.684210526315789,0.897435897435897,0.743589743589744,0.866666666666667,0.577777777777778,0.275571428571429,0.430666666666667,0.299,0.4042,0.35252380952381,0.393,0.335275862068966,0.449809523809524,0.319944444444444,0.37668,0.329708333333333,0.42968,0.365111111111111,0.459,0.327333333333333,0.428833333333333,0.359178571428571,0.392607142857143,0.350631578947368,0.46376,0.341411764705882,0.374896551724138,0.318567567567568,0.437583333333333
"75",76,1,0.818181818181818,0.666666666666667,0.555555555555556,0.828571428571429,0.666666666666667,0.853658536585366,0.731707317073171,0.904761904761905,0.761904761904762,0.866666666666667,0.741935483870968,1,0.777777777777778,0.875,0.545454545454545,0.911111111111111,0.763157894736842,0.846153846153846,0.794871794871795,0.947368421052632,0.868421052631579,0.857142857142857,0.816326530612245,0.5495,0.487875,0.530625,0.6054,0.496148148148148,0.558269230769231,0.490677419354839,0.671071428571429,0.518540540540541,0.713266666666667,0.509289473684211,0.59695652173913,0.463,0.688285714285714,0.629428571428571,0.638166666666667,0.5465,0.594444444444444,0.5785,0.653677419354839,0.477794117647059,0.54878125,0.498535714285714,0.581
"76",78,1,0.909090909090909,0.692307692307692,0.8,0.735294117647059,1,0.847826086956522,0.864864864864865,0.955555555555556,0.977272727272727,0.866666666666667,0.945945945945946,0.8,1,0.857142857142857,0.6,0.760869565217391,0.952380952380952,0.911764705882353,0.790697674418605,0.857142857142857,0.944444444444444,0.88,0.930232558139535,0.497666666666667,0.4698,0.470888888888889,0.575375,0.53216,0.495459459459459,0.526368421052632,0.574709677419355,0.47793023255814,0.450116279069767,0.484961538461538,0.544382352941176,0.474,0.470125,0.5088,0.508166666666667,0.482264705882353,0.489,0.541533333333333,0.541125,0.508310344827586,0.491575757575758,0.510162790697674,0.551025641025641
"77",79,0.888888888888889,0.833333333333333,0.714285714285714,0.6,0.75,0.82051282051282,0.775,0.785714285714286,0.935483870967742,0.720930232558139,0.833333333333333,0.787234042553192,0.818181818181818,0.785714285714286,0.846153846153846,0.8,0.777777777777778,0.829268292682927,0.775,0.657894736842105,0.795918367346939,0.837837837837838,0.763157894736842,0.727272727272727,0.5965,0.60025,0.616,0.642833333333333,0.586875,0.584,0.649233333333333,0.6630625,0.61951724137931,0.585806451612903,0.637060606060606,0.627694444444444,0.529375,0.585454545454545,0.5936,0.608,0.583592592592593,0.6018125,0.689193548387097,0.6058,0.560131578947368,0.539466666666667,0.607965517241379,0.631391304347826
"78",80,0.875,0.857142857142857,0.5,0.666666666666667,0.852941176470588,0.7,0.74468085106383,0.833333333333333,0.902439024390244,0.666666666666667,0.909090909090909,0.704545454545455,0.916666666666667,0.461538461538462,0.833333333333333,0.818181818181818,0.956521739130435,0.85,0.878787878787879,0.736842105263158,0.923076923076923,0.818181818181818,0.888888888888889,0.722222222222222,0.507,0.622,0.516,0.454,0.489107142857143,0.485892857142857,0.544424242424242,0.545857142857143,0.457297297297297,0.505130434782609,0.500315789473684,0.465366666666667,0.515090909090909,0.637666666666667,0.5749,0.548111111111111,0.478738095238095,0.51603125,0.509931034482759,0.511115384615385,0.452428571428571,0.552085714285714,0.42665625,0.487769230769231
"79",81,1,0.666666666666667,0.666666666666667,0.7,0.825,0.829268292682927,0.878787878787879,0.763157894736842,0.804878048780488,0.825,0.743589743589744,0.891304347826087,0.833333333333333,1,0.875,1,0.825,0.897435897435897,0.765957446808511,0.833333333333333,0.743589743589744,0.85,0.878048780487805,0.764705882352941,0.505375,0.557375,0.501,0.501833333333333,0.569290322580645,0.501545454545455,0.491428571428571,0.507777777777778,0.48421875,0.51353125,0.564689655172414,0.532925,0.497111111111111,0.502625,0.461428571428571,0.462888888888889,0.493,0.516181818181818,0.524114285714286,0.492794117647059,0.49762962962963,0.513666666666667,0.495588235294118,0.4825
"80",82,0.727272727272727,0.714285714285714,0.5,0.571428571428571,0.777777777777778,0.953488372093023,0.923076923076923,0.755555555555556,0.878787878787879,0.918918918918919,0.857142857142857,0.911111111111111,0.666666666666667,0.923076923076923,0.916666666666667,0.5,0.818181818181818,0.864864864864865,0.75609756097561,0.657142857142857,0.936170212765957,0.976744186046512,0.947368421052632,0.685714285714286,0.65,0.6716,0.65025,0.9,0.620296296296296,0.56565,0.641583333333333,0.863058823529412,0.525068965517241,0.504575757575758,0.569117647058824,0.873536585365854,0.786833333333333,0.610454545454545,0.706181818181818,0.567333333333333,0.568085714285714,0.569032258064516,0.674733333333333,0.80852380952381,0.514357142857143,0.522309523809524,0.593527777777778,0.857416666666667
"81",83,0.6,0.8,1,0.875,0.878048780487805,0.970588235294118,0.957446808510638,0.918918918918919,0.971428571428571,0.904761904761905,0.886363636363636,0.829268292682927,1,0.9,1,0.916666666666667,0.82051282051282,0.91304347826087,0.818181818181818,0.837209302325581,0.888888888888889,0.921052631578947,0.944444444444444,0.897435897435897,0.536,0.515857142857143,0.4702,0.636571428571429,0.468117647058824,0.498393939393939,0.523363636363636,0.6225625,0.44875,0.501864864864865,0.483078947368421,0.550375,0.5088,0.455375,0.552666666666667,0.640818181818182,0.48309375,0.496925,0.494230769230769,0.593416666666667,0.471487179487179,0.479411764705882,0.452705882352941,0.581
"82",84,1,0.909090909090909,0.818181818181818,0.777777777777778,0.955555555555556,0.959183673469388,0.971428571428571,0.771428571428571,0.976190476190476,0.944444444444444,0.95,0.853658536585366,0.928571428571429,1,0.888888888888889,0.727272727272727,0.971428571428571,1,0.977777777777778,0.822222222222222,0.921052631578947,0.954545454545455,0.9,0.897435897435897,0.5734,0.5665,0.525,0.781857142857143,0.540047619047619,0.566574468085106,0.5486875,0.758115384615385,0.480725,0.543424242424242,0.494694444444444,0.704911764705882,0.609923076923077,0.632,0.48975,0.7835,0.535272727272727,0.561,0.556136363636364,0.763222222222222,0.491823529411765,0.525179487179487,0.502638888888889,0.7225
"83",85,0.888888888888889,1,0.909090909090909,0.75,0.884615384615385,1,0.976744186046512,0.897435897435897,0.926829268292683,0.95,0.951219512195122,0.916666666666667,0.909090909090909,1,0.888888888888889,0.75,0.928571428571429,0.980392156862745,0.945945945945946,0.902439024390244,0.897435897435897,0.975,1,0.886363636363636,0.457571428571429,0.473833333333333,0.4819,0.593,0.421355555555556,0.399379310344828,0.468761904761905,0.569411764705882,0.411054054054054,0.413216216216216,0.443702702702703,0.533096774193548,0.455,0.404769230769231,0.513375,0.5435,0.43096,0.379851063829787,0.461823529411765,0.615833333333333,0.416852941176471,0.387289473684211,0.427736842105263,0.563027027027027
"84",86,1,1,0.777777777777778,0.8,0.872340425531915,0.86046511627907,0.875,0.916666666666667,0.883720930232558,0.880952380952381,0.875,0.862068965517241,1,0.866666666666667,0.727272727272727,0.933333333333333,0.848484848484849,0.972972972972973,0.85,0.875,0.810810810810811,0.894736842105263,0.9,0.92156862745098,0.710666666666667,0.5386,0.618333333333333,0.67775,0.599282051282051,0.593138888888889,0.590705882352941,0.576428571428571,0.692756756756757,0.641138888888889,0.6085,0.628217391304348,0.5827,0.606615384615385,0.649375,0.601,0.53275,0.596428571428571,0.596878787878788,0.557703703703704,0.610071428571429,0.591515151515152,0.603470588235294,0.561911111111111
"85",87,0.636363636363636,0.5,0.866666666666667,0.888888888888889,0.685714285714286,0.705882352941177,0.785714285714286,0.837209302325581,0.736842105263158,0.777777777777778,0.813953488372093,0.741935483870968,0.777777777777778,0.833333333333333,1,0.545454545454545,0.755555555555556,0.804347826086957,0.763157894736842,0.918918918918919,0.69047619047619,0.828571428571429,0.810810810810811,0.73469387755102,0.505428571428571,0.503285714285714,0.478846153846154,0.507125,0.519666666666667,0.52475,0.5489375,0.540823529411765,0.497214285714286,0.547764705882353,0.486058823529412,0.571217391304348,0.505857142857143,0.4492,0.5204,0.536333333333333,0.521151515151515,0.527314285714286,0.516714285714286,0.555484848484848,0.4585,0.530724137931034,0.494464285714286,0.503228571428571
"86",88,0.875,0.909090909090909,1,0.888888888888889,0.952380952380952,0.825,0.972222222222222,0.816326530612245,0.926829268292683,0.863636363636364,0.90625,0.7,0.833333333333333,0.777777777777778,0.916666666666667,0.727272727272727,0.868421052631579,0.95,0.909090909090909,0.741935483870968,0.974358974358974,0.833333333333333,0.979166666666667,0.775,0.753857142857143,0.570111111111111,0.666,0.768571428571429,0.589131578947368,0.622161290322581,0.655685714285714,0.763128205128205,0.617542857142857,0.647684210526316,0.685107142857143,0.750814814814815,0.6534,0.578142857142857,0.606,0.839,0.601454545454545,0.598162162162162,0.587615384615385,0.792863636363636,0.637578947368421,0.643444444444444,0.658777777777778,0.754310344827586
"87",89,0.75,0.428571428571429,0.833333333333333,0.375,0.805555555555556,0.681818181818182,0.948717948717949,0.666666666666667,0.911764705882353,0.675675675675676,0.825,0.707317073170732,0.75,0.666666666666667,0.785714285714286,0.916666666666667,0.840909090909091,0.833333333333333,0.682926829268293,0.742857142857143,0.91304347826087,0.744186046511628,0.8,0.717948717948718,0.532,0.4915,0.4924,0.636333333333333,0.452413793103448,0.487566666666667,0.419111111111111,0.618033333333333,0.437451612903226,0.468791666666667,0.44428125,0.571357142857143,0.420666666666667,0.4995,0.428545454545455,0.613090909090909,0.447527777777778,0.498888888888889,0.380307692307692,0.61132,0.46365,0.49725,0.397322580645161,0.609925925925926
"88",90,0.909090909090909,0.9,0.818181818181818,0.714285714285714,0.916666666666667,0.975609756097561,0.975,0.947368421052632,0.947368421052632,0.975609756097561,0.975,0.971428571428571,1,0.8,1,0.769230769230769,0.90625,0.948717948717949,0.95,0.928571428571429,0.976190476190476,1,0.975,0.911111111111111,0.693333333333333,0.623333333333333,0.639375,0.6834,0.70375,0.717756756756757,0.652171428571429,0.815909090909091,0.866828571428571,0.694756756756757,0.703736842105263,0.71446875,0.768111111111111,0.727714285714286,0.664888888888889,0.8916,0.725777777777778,0.648810810810811,0.690210526315789,0.804641025641026,0.751170731707317,0.672815789473684,0.684216216216216,0.766414634146341
"89",91,0.833333333333333,1,0.714285714285714,0.833333333333333,0.82051282051282,0.916666666666667,0.536585365853659,0.72972972972973,0.869565217391304,0.815789473684211,0.615384615384615,0.704545454545455,0.857142857142857,0.75,0.833333333333333,0.75,0.853658536585366,0.75,0.615384615384615,0.790697674418605,0.852941176470588,0.785714285714286,0.609756097560976,0.694444444444444,0.8824,0.795714285714286,1.0384,0.9085,1.08184375,1.04838709677419,0.910285714285714,0.842923076923077,0.946027777777778,1.09922580645161,0.878739130434783,0.8594,1.21083333333333,0.891333333333333,1.0138,0.8492,0.993575757575758,1.16934375,0.822625,0.795875,1.0051724137931,1.09212903225806,0.757869565217391,0.94
"90",92,1,0.875,1,0.666666666666667,1,0.895833333333333,0.974358974358974,0.648648648648649,0.902439024390244,0.954545454545455,1,0.757575757575758,1,0.916666666666667,1,0.625,0.91304347826087,0.84375,0.926829268292683,0.697674418604651,0.846153846153846,0.916666666666667,0.891891891891892,0.680851063829787,0.510333333333333,0.562857142857143,0.4888,0.677875,0.474666666666667,0.495317073170732,0.491428571428571,0.672791666666667,0.477057142857143,0.475975609756098,0.491697674418605,0.66775,0.5313,0.554636363636364,0.498666666666667,0.5148,0.478365853658537,0.493923076923077,0.502710526315789,0.625,0.469225806451613,0.465,0.456875,0.70134375
"91",93,0.909090909090909,0.375,0.8,0.5,0.864864864864865,0.466666666666667,0.744186046511628,0.621621621621622,0.825,0.431818181818182,0.8,0.525,1,0.666666666666667,0.8,0.8,0.790697674418605,0.657142857142857,0.702702702702703,0.627906976744186,0.7,0.5,0.888888888888889,0.45,0.4764,0.561666666666667,0.399875,0.621,0.46775,0.470047619047619,0.4735625,0.512954545454545,0.41175,0.497421052631579,0.392851851851852,0.5148,0.435777777777778,0.580875,0.413,0.568625,0.449617647058824,0.483304347826087,0.430833333333333,0.555076923076923,0.437857142857143,0.488333333333333,0.429425,0.468166666666667
"92",94,0.8,0.5,0.833333333333333,1,0.88,0.630434782608696,0.857142857142857,0.6,0.9,0.777777777777778,0.837209302325581,0.694444444444444,0.933333333333333,0.571428571428571,0.875,0.818181818181818,0.966666666666667,0.794117647058823,0.815789473684211,0.622222222222222,0.825,0.659090909090909,0.891891891891892,0.681818181818182,0.5935,0.714333333333333,0.499444444444444,0.71,0.607333333333333,0.717222222222222,0.570617647058824,0.79375,0.598257142857143,0.724037037037037,0.536571428571429,0.73132,0.515846153846154,0.608,0.533714285714286,0.718125,0.624,0.669407407407407,0.617096774193548,0.853115384615385,0.57815625,0.686703703703704,0.559290322580645,0.74475
"93",95,0.818181818181818,0.875,0.75,0.777777777777778,0.871794871794872,0.863636363636364,0.888888888888889,0.882352941176471,0.85,0.871794871794872,0.945945945945946,0.904761904761905,1,0.916666666666667,0.9375,1,0.878048780487805,0.861111111111111,0.909090909090909,0.862068965517241,0.95,0.804878048780488,0.930232558139535,0.947368421052632,0.660777777777778,0.720166666666667,0.688,0.774285714285714,0.710387096774194,0.768945945945946,0.711677419354839,0.805688888888889,0.639969696969697,0.795375,0.650441176470588,0.682805555555556,0.758888888888889,0.688272727272727,0.672533333333333,0.6958,0.726833333333333,0.705724137931035,0.695657894736842,0.848208333333333,0.638027027027027,0.77184375,0.632974358974359,0.680914285714286
"94",97,0.857142857142857,1,0.916666666666667,0.875,0.955555555555556,0.951219512195122,0.953488372093023,0.891891891891892,0.926829268292683,0.914285714285714,0.921052631578947,0.902439024390244,0.846153846153846,1,1,0.916666666666667,0.914285714285714,1,0.945945945945946,0.837209302325581,0.871794871794872,1,0.904761904761905,0.871794871794872,0.6712,0.59325,0.714727272727273,0.729285714285714,0.655857142857143,0.582567567567568,0.658756097560976,0.873096774193548,0.717459459459459,0.575241379310345,0.719857142857143,0.781628571428571,0.511181818181818,0.7155,0.748125,0.7944,0.718,0.594236842105263,0.650457142857143,0.824277777777778,0.683454545454545,0.547088888888889,0.716135135135135,0.833848484848485
"95",98,0.5,0.909090909090909,0.714285714285714,0.727272727272727,0.794117647058823,0.954545454545455,0.818181818181818,0.85,0.710526315789474,0.85,0.794871794871795,0.72972972972973,0.75,0.777777777777778,0.833333333333333,0.888888888888889,0.739130434782609,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.9,0.853658536585366,0.767441860465116,0.50075,0.6525,0.5628,0.903714285714286,0.62068,0.69335,0.640685714285714,0.716645161290323,0.616230769230769,0.702969696969697,0.618774193548387,0.726592592592593,0.622888888888889,0.627857142857143,0.63275,0.70025,0.641575757575758,0.725827586206897,0.636137931034483,0.680193548387097,0.642971428571429,0.652777777777778,0.621515151515151,0.683548387096774
"96",99,1,1,0.8,0.888888888888889,1,0.882352941176471,0.948717948717949,0.837837837837838,0.885714285714286,0.823529411764706,0.885714285714286,0.833333333333333,1,0.777777777777778,0.8,0.818181818181818,1,0.758620689655172,0.951219512195122,0.930232558139535,0.911111111111111,0.956521739130435,0.911111111111111,0.736842105263158,0.456833333333333,0.414181818181818,0.412090909090909,0.4515,0.463133333333333,0.453711111111111,0.461459459459459,0.499064516129032,0.485366666666667,0.439115384615385,0.431758620689655,0.491333333333333,0.502153846153846,0.409857142857143,0.48475,0.539888888888889,0.475333333333333,0.4264,0.453846153846154,0.559102564102564,0.47035,0.426441860465116,0.433974358974359,0.465407407407407
"97",100,0.75,0.9,0.875,0.7,0.771428571428571,0.837837837837838,0.815789473684211,0.595238095238095,0.833333333333333,0.829787234042553,0.771428571428571,0.729166666666667,1,0.9,0.833333333333333,0.7,0.888888888888889,0.930232558139535,0.785714285714286,0.552631578947368,0.815789473684211,0.939393939393939,0.8,0.5625,0.3755,0.377444444444444,0.414428571428571,0.494833333333333,0.422740740740741,0.432290322580645,0.425366666666667,0.53804,0.41669696969697,0.405512820512821,0.404038461538462,0.483342857142857,0.394909090909091,0.376333333333333,0.4086,0.593857142857143,0.365736842105263,0.409368421052632,0.418870967741935,0.5485,0.381833333333333,0.395133333333333,0.437722222222222,0.551823529411765
"98",101,1,0.769230769230769,0.777777777777778,0.9,0.914285714285714,0.92,0.914893617021277,0.875,0.780487804878049,0.685714285714286,0.871794871794872,0.916666666666667,0.866666666666667,0.857142857142857,1,0.9,0.8,0.9,0.878787878787879,0.875,0.846153846153846,0.955555555555556,0.804878048780488,0.818181818181818,0.5866,0.510333333333333,0.576333333333333,0.619666666666667,0.544,0.535911111111111,0.597761904761905,0.569121212121212,0.562774193548387,0.499391304347826,0.597515151515152,0.536225806451613,0.559,0.7215,0.565090909090909,0.574875,0.577647058823529,0.595692307692308,0.585464285714286,0.543,0.568225806451613,0.544395348837209,0.55621875,0.489
"99",102,1,0.785714285714286,0.727272727272727,0.555555555555556,0.925,0.82051282051282,0.644444444444444,0.75609756097561,0.833333333333333,0.916666666666667,0.666666666666667,0.780487804878049,0.875,0.833333333333333,1,0.636363636363636,0.9,0.75609756097561,0.828571428571429,0.538461538461538,0.921052631578947,0.772727272727273,0.92,0.692307692307692,0.579272727272727,0.471181818181818,0.499875,0.6912,0.489527777777778,0.46128125,0.496464285714286,0.636566666666667,0.460117647058824,0.4871875,0.48645,0.579866666666667,0.386714285714286,0.4344,0.481888888888889,0.580571428571429,0.503828571428571,0.447071428571429,0.463310344827586,0.58275,0.48009375,0.495090909090909,0.5102,0.663461538461538
"100",103,0.818181818181818,0.818181818181818,1,0.75,0.755555555555556,0.744186046511628,0.837209302325581,0.870967741935484,0.914285714285714,0.921052631578947,0.8,0.790697674418605,0.777777777777778,0.666666666666667,0.916666666666667,0.875,0.742857142857143,0.72972972972973,0.783783783783784,0.836734693877551,0.711111111111111,0.714285714285714,0.825,0.783783783783784,0.578,0.719125,0.464,0.660875,0.61840625,0.650645161290323,0.547222222222222,0.648,0.601833333333333,0.627090909090909,0.541387096774193,0.58625,0.616142857142857,0.632666666666667,0.4936,0.728571428571429,0.52604,0.631407407407407,0.540821428571429,0.6268,0.51346875,0.628133333333333,0.55825,0.587107142857143
"101",104,1,0.833333333333333,0.888888888888889,0.846153846153846,0.790697674418605,0.948717948717949,0.925,0.769230769230769,0.866666666666667,0.918918918918919,0.822222222222222,0.848484848484849,0.866666666666667,0.875,1,1,0.864864864864865,0.75609756097561,0.95,0.853658536585366,0.857142857142857,0.906976744186046,0.942857142857143,0.872340425531915,0.60525,0.5682,0.547166666666667,0.587181818181818,0.522294117647059,0.531222222222222,0.539657142857143,0.5895,0.5475,0.518382352941177,0.5255,0.580038461538462,0.538384615384615,0.634714285714286,0.533272727272727,0.605833333333333,0.518766666666667,0.664724137931034,0.534945945945946,0.646171428571429,0.501413793103448,0.507921052631579,0.5255625,0.518358974358974
"102",105,1,0.75,1,0.75,0.903225806451613,0.825,0.846153846153846,0.804878048780488,0.909090909090909,0.82051282051282,0.829268292682927,0.833333333333333,1,0.916666666666667,1,0.625,0.897959183673469,0.8,0.829268292682927,0.743589743589744,0.833333333333333,0.829268292682927,0.846153846153846,0.710526315789474,0.42925,0.4065,0.417090909090909,0.485555555555556,0.426481481481481,0.437709677419355,0.437727272727273,0.50996875,0.412657894736842,0.465322580645161,0.4148125,0.510029411764706,0.459125,0.462,0.4075,0.469,0.396681818181818,0.459,0.44365625,0.480310344827586,0.411896551724138,0.461352941176471,0.43215625,0.472518518518519
"103",106,0.571428571428571,0.777777777777778,0.928571428571429,1,0.948717948717949,0.742857142857143,0.736842105263158,0.694444444444444,0.789473684210526,0.743589743589744,0.909090909090909,0.731707317073171,0.666666666666667,0.727272727272727,0.833333333333333,0.714285714285714,0.951219512195122,0.777777777777778,0.928571428571429,0.75,0.833333333333333,0.75609756097561,0.888888888888889,0.743589743589744,0.448,0.559428571428571,0.4415,0.478333333333333,0.463166666666667,0.50116,0.461148148148148,0.49288,0.438931034482759,0.497678571428571,0.466820512820513,0.512933333333333,0.496,0.48875,0.4346,0.4512,0.446025641025641,0.497885714285714,0.4715,0.463875,0.478352941176471,0.513206896551724,0.4545,0.505785714285714
"104",107,1,0.777777777777778,0.923076923076923,0.9,0.9375,0.945945945945946,0.875,0.605263157894737,0.829268292682927,0.844444444444444,0.8125,0.688888888888889,1,0.909090909090909,1,0.7,0.833333333333333,0.86046511627907,0.875,0.857142857142857,0.871794871794872,0.771428571428571,0.854166666666667,0.828571428571429,0.3995,0.497142857142857,0.383636363636364,0.518,0.397172413793103,0.470852941176471,0.393341463414634,0.475727272727273,0.360909090909091,0.443189189189189,0.408615384615385,0.461466666666667,0.362777777777778,0.437888888888889,0.427857142857143,0.467,0.391025641025641,0.456694444444444,0.418740740740741,0.409171428571429,0.404129032258065,0.406111111111111,0.379775,0.476607142857143
"105",108,1,0.875,0.875,0.833333333333333,0.930232558139535,0.906976744186046,0.916666666666667,0.897435897435897,0.979166666666667,0.933333333333333,0.871794871794872,0.911764705882353,0.888888888888889,0.75,0.833333333333333,0.857142857142857,0.945945945945946,0.945945945945946,0.886363636363636,0.902439024390244,1,0.885714285714286,0.951219512195122,0.956521739130435,0.619090909090909,0.585857142857143,0.647285714285714,0.8138,0.518575,0.558076923076923,0.5268,0.750588235294118,0.494636363636364,0.526341463414634,0.55009375,0.733333333333333,0.544625,0.641333333333333,0.5919,0.635272727272727,0.486363636363636,0.536060606060606,0.529736842105263,0.699277777777778,0.5021875,0.499935483870968,0.498666666666667,0.693318181818182
"106",109,0.857142857142857,0.916666666666667,0.888888888888889,0.692307692307692,0.914285714285714,0.975609756097561,0.883720930232558,0.86046511627907,0.837209302325581,0.868421052631579,0.914285714285714,0.878048780487805,0.846153846153846,0.75,0.909090909090909,0.714285714285714,0.866666666666667,0.897435897435897,0.891891891891892,0.891891891891892,0.837837837837838,0.928571428571429,0.844444444444444,0.769230769230769,0.534333333333333,0.418818181818182,0.4695,0.5285,0.458129032258065,0.4472,0.462722222222222,0.454333333333333,0.464416666666667,0.413363636363636,0.476161290322581,0.423058823529412,0.451363636363636,0.457166666666667,0.5309,0.3492,0.469684210526316,0.459333333333333,0.432666666666667,0.44246875,0.474133333333333,0.434684210526316,0.468131578947368,0.43251724137931
"107",110,0.769230769230769,0.818181818181818,0.285714285714286,0.8,0.638888888888889,0.897435897435897,0.738095238095238,0.75609756097561,0.780487804878049,0.954545454545455,0.612903225806452,0.789473684210526,0.857142857142857,0.777777777777778,0.5,0.9,0.75,0.853658536585366,0.736842105263158,0.897435897435897,0.769230769230769,0.916666666666667,0.693877551020408,0.833333333333333,0.8462,0.814333333333333,0.7365,0.771625,0.714608695652174,0.619294117647059,0.751612903225806,0.814903225806452,0.692709677419355,0.64915,0.671944444444444,0.831758620689655,0.6248,0.758333333333333,0.835333333333333,0.981375,0.75434375,0.6806875,0.701185185185185,0.869794117647059,0.660931034482759,0.626030303030303,0.724558823529412,0.757371428571429
"108",111,0.615384615384615,0.714285714285714,0.6,0.4,0.631578947368421,0.560975609756098,0.755555555555556,0.6,0.76,0.657894736842105,0.731707317073171,0.756756756756757,0.714285714285714,0.538461538461538,0.5,0.733333333333333,0.738095238095238,0.692307692307692,0.914285714285714,0.622222222222222,0.833333333333333,0.571428571428571,0.846153846153846,0.627906976744186,0.650875,0.7428,0.699,0.6555,0.647086956521739,0.649181818181818,0.61415625,0.71765,0.65775,0.69612,0.641633333333333,0.665962962962963,0.6702,0.807571428571429,0.6946,0.6514,0.664966666666667,0.683740740740741,0.6399375,0.681538461538462,0.632625,0.621130434782609,0.6216,0.6316
"109",112,0.857142857142857,0.888888888888889,0.9,0.8,0.888888888888889,0.764705882352941,0.906976744186046,0.743589743589744,0.897435897435897,0.886363636363636,0.86046511627907,0.810810810810811,0.846153846153846,0.818181818181818,0.9,0.8,0.8,0.826086956521739,0.864864864864865,0.878048780487805,0.804878048780488,0.833333333333333,0.945945945945946,0.744186046511628,0.422666666666667,0.464,0.447666666666667,0.532857142857143,0.48148717948718,0.4938,0.488026315789474,0.520793103448276,0.478911764705882,0.497487179487179,0.474324324324324,0.537275862068965,0.459272727272727,0.552777777777778,0.407875,0.513125,0.483259259259259,0.495388888888889,0.48059375,0.567030303030303,0.453566666666667,0.518413793103448,0.454970588235294,0.5160625
"110",113,0.818181818181818,1,0.909090909090909,0.8,0.967741935483871,0.906976744186046,0.911764705882353,0.837209302325581,0.948717948717949,0.882352941176471,0.934782608695652,0.847826086956522,0.777777777777778,0.75,1,0.8,0.938775510204082,0.918918918918919,0.934782608695652,0.837837837837838,0.926829268292683,1,0.941176470588235,0.794117647058823,0.489444444444444,0.508583333333333,0.467222222222222,0.681,0.518115384615385,0.506815789473684,0.50658064516129,0.631638888888889,0.500583333333333,0.47751724137931,0.522243902439024,0.591974358974359,0.498714285714286,0.519166666666667,0.448125,0.638875,0.501260869565217,0.525352941176471,0.491175,0.618838709677419,0.459277777777778,0.475772727272727,0.45184375,0.58296
"111",114,0.909090909090909,1,0.888888888888889,0.666666666666667,0.954545454545455,0.975,0.953488372093023,0.909090909090909,0.947368421052632,1,0.942857142857143,0.829268292682927,1,1,0.909090909090909,1,0.972222222222222,1,1,0.888888888888889,0.952380952380952,1,0.955555555555556,0.897435897435897,0.4384,0.4244,0.470125,0.609375,0.464333333333333,0.437864864864865,0.516974358974359,0.5721,0.442914285714286,0.44521875,0.456633333333333,0.569,0.464333333333333,0.392111111111111,0.452666666666667,0.550714285714286,0.5,0.47275,0.5,0.5893,0.49205,0.419326086956522,0.473906976744186,0.548264705882353
"112",115,0.727272727272727,1,0.727272727272727,0.636363636363636,0.909090909090909,0.918918918918919,0.804347826086957,0.861111111111111,0.928571428571429,1,0.914285714285714,0.815789473684211,0.777777777777778,0.933333333333333,0.888888888888889,0.888888888888889,0.777777777777778,0.953488372093023,0.970588235294118,0.863636363636364,0.973684210526316,0.972222222222222,0.911111111111111,0.857142857142857,0.478625,0.4974,0.48275,0.572571428571429,0.495394736842105,0.456242424242424,0.518972972972973,0.603387096774194,0.447641025641026,0.411452380952381,0.4523125,0.554032258064516,0.508,0.504428571428571,0.45,0.609125,0.497148148148148,0.452875,0.483030303030303,0.567236842105263,0.474657142857143,0.4355,0.45985,0.511861111111111
