"","htgt/hdst_.2","htgt/ldst_.2","ltgt/ldst_.2","ltgt/hdst_.2","htgt/hdst_.5","htgt/ldst_.5","ltgt/ldst_.5","ltgt/hdst_.5","htgt/hdst_.8","htgt/ldst_.8","ltgt/ldst_.8","ltgt/hdst_.8","htgt/ldst_.2","ltgt/ldst_.2","ltgt/hdst_.2","htgt/hdst_.5","htgt/ldst_.5","ltgt/ldst_.5","ltgt/hdst_.5","htgt/hdst_.8","htgt/ldst_.8","ltgt/ldst_.8","ltgt/hdst_.8"
"63",1.39903189355776,1.52815987179833,1.84355519380119,1.64470990236532,1.27921988753678,1.77915651114084,1.1756857225596,1.04216947285223,1.10338598973252,1.59561532995874,1.02377403928729,1.11822280266449,0.216650271877309,0.066775249777329,0.0486889896503599,0.263886636805498,0.787836216433487,0.161414767547042,0.625507668499896,-0.00204317587065091,0.528229704802718,0.157298567682468,1.18496110684196
"64",5.06150185678131,4.40655410837229,5.53815255214035,3.62519016181125,5.80493689570902,5.71415593016618,6.10119301828211,8.03240078453123,6.4289708884812,6.04518738404933,6.54809166937209,5.81067957677386,1.43480395714215,3.06839692908401,5.23418584631599,3.91189432243792,3.60935894731718,5.78951087656448,10.362978802274,1.43281857119598,8.57583699140209,2.546183927312,9.59596086185481
"65",0.0177932214205499,0.228926955289784,-0.351378595456844,0.177801387216704,0.616398341458009,0.574039975715714,0.0883979007966996,-0.0486827677147224,0.400006852161939,0.527248425150708,0.111220461812083,0.100083662725621,-0.332712066231222,-0.230337501889655,-0.292344993109163,0.0555898760373127,-0.106205905290908,-0.174017524758439,-0.136731283768947,-0.00900423935843845,-0.0173777048867517,-0.199433637764906,-0.386011931412104
"66",-0.90407421812804,-0.379613052442554,-0.644452141181638,-0.424953474353797,-0.659354956908655,-0.425324956100244,-0.712269635573119,-0.612916685249351,-0.746240631286414,-0.365014044798857,-0.427737355757165,-0.335724972820165,-0.264645165404804,-0.259346466801984,-0.325406088850107,-0.355526942611945,-0.41097256202702,-0.286772201617527,-0.274883369642562,-0.154725482498339,-0.331713252189955,-0.162704950375522,-0.30304400726972
"67",1.93652748543016,0.846595063138109,1.41953389360361,1.22339655524716,0.972754011392832,1.11781207096851,0.795602300625294,1.65655751638993,1.20759030640964,0.707266291894918,0.901283626203368,1.28728649748828,0.555370044018046,-0.144510897677211,0.163901217421181,-0.169484939985163,0.119759334680179,0.0382201558383463,0.0567240336608804,0.108613226342748,-0.242589551035487,0.153933129984934,0.602268122421803
"68",0.395915120354039,1.09609646630837,0.964334556626806,1.18034263656356,0.609271228059312,1.77915651114084,0.76444792177822,0.524955048445483,0.764721960531871,1.20818557327011,0.616493415783254,1.27225861350394,0.132863021592534,0.0048097353202827,0.632060373326165,-0.13351410933198,0.466368052960659,-0.0698698060387799,0.105750480246926,-0.0679881467244216,0.149094828957602,0.175563015531217,0.472963803576502
"69",1.50840599655505,2.37707318258494,1.55671725543224,2.57344443396885,0.823084630020206,0.838577751784645,0.730178105046438,0.399569733437789,0.578642823608436,0.253308193148649,0.414384234194785,0.235334618584659,0.930644010502016,0.13445144961167,0.136334550789105,0.0542210483274056,0.00922358519664091,0.0619179066636003,-0.195172071130914,-0.156852458258299,-0.2694590640466,-0.149765706733056,0.448896805734381
"70",-0.188455087088626,-0.38874115255854,-0.0271270129528159,-0.726330905139047,-0.0250418644246712,0.111098867595086,0.00428107790959832,-0.305722663480497,0.0613428229612901,-0.157602154854441,0.144905325410162,-0.12533459703944,-0.27735387994008,-0.0934336651175199,-0.296220319678977,-0.376455439343689,-0.251658527114261,-0.139935040624182,-0.362156978072566,-0.193702746155018,-0.167468639446466,-0.144792285835305,-0.0670254454007844
"71",2.51152276975877,1.81721637547119,0.459250360803225,2.18903444572235,2.49795627871387,2.30088379172123,1.58692352334099,1.15188162348396,2.21241764579619,2.0847943156767,1.44636596442681,1.85458911789702,-0.0100200497671178,-0.0236443869916453,0.155318703387937,0.285808455485076,0.426307402941307,0.512448478444276,0.664408568841375,0.138558721076544,0.669112086067159,-0.00441539623199425,0.377986454354756
"72",-0.49782754985239,-0.796462957739207,-0.607038497046557,-0.972353297616803,-0.431287328150369,-0.535549029462298,-0.56272861710716,-0.650532279751659,-0.519224084239824,-0.318052862169933,-0.421612835102969,-0.579928087565649,-0.420803338970983,-0.321892115394187,-0.515997921366742,-0.41243341531617,-0.454656273473568,-0.403992615932783,-0.367477940025311,-0.280418026850836,-0.403154310389295,-0.264223098787049,-0.536357223388384
"73",-0.425953139311313,-0.361356852210585,-0.625745319114098,-0.800137622882374,-0.299435730274485,-0.631076559709412,-0.338417089408223,-0.857418049514356,-0.965814012856066,-0.9598556914319,-0.740087909121162,-1.22612709889216,-0.409280893058529,-0.274601168724019,-0.302070265830328,1.49239406241454,-0.407592451237315,-0.290505382117178,-0.369424953969097,-0.315909007068503,-0.380615959946285,-0.279669566475059,-0.514859296131213
"74",-1.51344422054151,-1.0033665603682,-1.3740182018157,-1.43979584332454,-1.32217650298743,-1.05727631004269,-1.29797195789812,-1.01101506039878,-1.36774494861068,-1.12030639874739,-1.30966832996139,-1.04203552008403,-0.245058799195147,-0.268742062025419,-0.310723314045858,-0.411259306073128,-0.445796746766821,-0.331600979872984,-0.262578856821023,-0.264511722670668,-0.380747611993086,-0.259007764498464,-0.13221657156872
"75",-0.463452831767527,-0.0297025479964597,0.241004103348591,0.251608104960031,-0.417033101352976,0.059660966692795,-0.419418474410617,-0.0110671732124138,-0.58621257353226,-0.231957360683571,-0.274624339402265,-0.192960074968959,-0.124430580446934,-0.127852136928136,-0.374082213749815,0.111269738253581,-0.0936736397972843,0.715532883783534,0.423454933588722,0.0325180459102684,2.48907195237597,-0.172954737770335,-0.032340293485174
"76",-0.510327447337795,-0.769078657391252,-0.619509711758251,-0.495684912191151,-0.360016194163405,-0.564942115692179,-0.291685521137611,-0.481262104491271,-0.429906098516576,-0.631127413029429,-0.317495983981638,-0.403350450749683,-0.274336669754853,-0.263725611882979,-0.39697844321151,-0.306934975534375,-0.325015574952547,-0.156762735330935,-0.299007448807431,-0.213895521041746,-0.240161407859492,-0.222220687914095,-0.283627518107509
"77",-0.166580266489167,0.0615784531633913,0.259710925416131,0.0640160306957426,0.174517310738829,0.313176335425519,0.621137779081676,0.0767025472929729,0.381398938469596,0.104597781490388,0.383761630923805,0.363071632451527,-0.363425005488734,-0.289303875220818,-0.438590694025911,-0.245316297993247,-0.337591907675069,-0.0168938644478332,-0.275796563121493,-0.214125917330621,-0.277448163550236,-0.138084480274443,-0.463547406624047
"78",-0.49782754985239,0.0189806526221275,-0.12377892696844,-0.830890421942093,-0.616592276516477,-0.524526622126093,-0.207568698250509,-0.500069901742425,-0.534110415193699,-0.380667772341832,-0.369554409542303,-0.865457883268061,0.243264578509098,-0.132585957186424,-0.399678291375859,-0.110137079858491,-0.141508334414068,-0.130294321957693,-0.24955709383294,-0.183802269985082,0.438792856290072,-0.14439145553016,-0.420234145034579
"79",-0.450952934282123,-0.130111649272295,-0.39502784694777,-0.892396020061532,-0.270927276679698,-0.546571436798504,-0.263646580175244,-0.700686405754737,-0.377803940178015,-0.0754200852538228,-0.182756529589325,-0.516059580632214,-0.340566847854618,-0.297523923229996,-0.532986790978581,-0.117855473697967,-0.332763704711503,-0.308690798664518,-0.433729295504801,-0.264607498150138,-0.360147846563363,-0.143523223832774,-0.454080886591608
"80",1.06153466145184,-0.00840364772582749,0.253475318060284,-0.142027723004378,0.185207980836874,0.2066263978422,0.403057127152154,1.51236440413108,-0.22149746516233,-0.169342450511672,0.0377262139617311,1.98608310275997,0.050858148331371,-0.00939293499310837,2.50519592394613,-0.105058954156031,-0.299788245319865,-0.0288564802230754,0.95933903915321,-0.176223508240515,-0.399113672754644,0.0612930910401138,1.22988680378502
"81",-0.375953549369695,-0.650413355883445,-0.607038497046557,-0.0251670865774442,-0.54888469922886,-0.417976684542774,-0.39137953344825,-0.174068082722418,-0.668087393778571,-0.35718718102737,-0.48285804164493,-0.170418248992452,-0.398682396131645,-0.141267344124782,-0.336414805422976,-0.25552303719408,-0.333281574567907,-0.193473908993553,-0.180690564406974,-0.198248266324016,-0.299556477182177,-0.202657762072815,-0.468687647164416
"82",0.120917375675138,0.286738256024357,-0.351378595456844,0.663695612360271,-0.139075678803814,0.0229196089054435,-0.0112961115139387,0.913649524969338,-0.429906098516576,-0.00497831131043603,-0.323620504635834,1.01678458577021,-0.315814152929544,-0.275930013530028,0.0305378240626658,-0.326135990156969,-0.19487043643788,-0.292399193317536,-0.137082257357196,-0.258878592422684,-0.373282917522687,-0.230729663666669,-0.0626956328100284
"83",-0.800950063873452,-0.845146158357794,-0.569624852911477,-0.400351235106021,-0.905240369163683,-1.22261242008577,-0.640614564224847,-0.105106159468185,-0.839280199748131,-0.928548236345951,-0.642095578654026,-0.290641320867152,-0.31657442337781,-0.109595796015193,-0.283555486294848,-0.35570949549613,-0.443743442268179,-0.241742751899787,-0.281141395954022,-0.266111967692787,-0.365161705576299,-0.26678520667606,-0.303667855686542
"84",0.18029188873081,0.0859200534726848,-0.211077429950293,-0.252737799619368,0.0105937025688111,0.000874794233032663,0.24728523291678,-0.293184131979728,0.500489586100594,0.370711149720959,0.245959916204395,-0.162904307000284,-0.172735742434839,0.361939360867457,0.0631000000197062,0.0621616487003967,0.217856818077072,-0.139539978395808,-0.182191527837482,0.600122714509775,0.726310181360513,0.0388070291011375,0.170332655877853
"85",-0.357203703141588,-0.674754956192739,-0.466737331540007,-0.686352266361412,-0.356452637464056,-0.248966438720957,-0.073604869208088,-0.449915775739347,-0.426184515778107,-0.0441126301678731,-0.323620504635834,-0.316940117839743,-0.270599163523481,-0.261053744263032,-0.41909597964581,-0.241670521016123,-0.384955668124852,-0.214477877558869,-0.405739435899832,-0.204681020605103,-0.248551595988108,-0.225308506199325,-0.412276430803164
"86",0.836536506714552,-0.12098354915631,0.789737550663099,1.07578311976051,0.35269514570624,0.397681458336427,0.306478552726222,0.835283703089529,0.478160089669782,0.707266291894918,0.809415816390428,1.0656252087193,-0.301172669163213,-0.173676769105787,-0.0759002808930295,-0.20311004856218,-0.170564670963546,-0.132031845105221,0.308261178795949,-0.0251680746972162,-0.022498108114309,-0.0563999650332783,0.567278704482661
"87",-0.463452831767527,-0.525662654298316,-0.550918030843938,-0.0313176463893881,-0.687863410503441,-0.359190512083011,-0.771462955382561,-0.0298749704635681,-0.608542069963072,-0.349360317255883,-0.703340785195986,-0.0126254671569097,-0.420910668467796,-0.166070791863234,-0.44086882317304,-0.326844754366377,-0.198158708854922,-0.133166010267412,-0.132216210079445,-0.284250629559484,-0.387082792123495,-0.138404518507147,0.140079701340243
"88",0.724037429345911,0.639691460509114,0.721145869748786,0.50378105724973,0.965626897994135,0.673241641741563,0.72706266716173,0.850956867465491,1.53508958739489,1.06730202538334,0.950279791436936,0.979214875809363,-0.206930221695078,-0.15829149627752,0.826060145227205,0.278421866533445,0.0618573074456431,-0.119047602500797,0.292664919035167,0.915037934849632,-0.13808674453771,-0.0376956833796885,0.0319529171434516
"89",2.78027056569497,1.20563366770019,1.28858613913083,0.669846172172215,2.74027813426955,2.33762514950858,1.41868987756679,0.907380259218954,2.36872412081187,3.18446867557068,1.35449815461387,1.82077637893226,1.95335300361449,3.30689658637731,2.22460002878677,3.47721664226396,9.11691901084671,1.17395327442386,0.965635327088566,2.58989889697258,6.13239440415487,0.674554578132952,2.56858021506281
"90",-0.357203703141588,-0.403954652751848,-0.35761420281269,0.0978441096614336,-0.498994905437985,-0.476762857002536,-0.357109716716468,-0.0612212992154919,-0.548996746147574,-0.697655755087072,-0.415488314448773,0.577218979228336,-0.0105952722752378,-0.288830582016475,0.107480614424343,-0.223511003256234,-0.24001317156939,-0.263612199846807,0.213133737916889,-0.24648992337918,-0.178989601119857,-0.216097036387861,0.403281401451129
"91",-0.632201447820489,-0.0357879480737824,-0.759810877264801,-0.218909720653676,-0.584520266222342,-0.392257734091628,-0.584536682300113,-0.305722663480497,-0.686695307470915,-0.302399134626958,-0.66659366127081,-0.69263721744818,0.226409618829357,-0.249358661325532,-0.423322480426545,-0.23499848580569,-0.0218924744993731,-0.171970098713044,-0.166644710787783,-0.110406220881081,-0.185651439231497,-0.208305759853668,-0.11232148548467
"92",-0.357203703141588,0.402360857493502,-0.37632102488023,0.122446348909209,0.27073334162123,0.750398493095001,0.22236172983912,0.672282793579525,0.359069442038784,0.730746883209381,0.0499752552701231,0.641087486161771,-0.299950868542246,-0.269916206866102,0.449418944440673,-0.139751578412311,0.329834734271612,-0.187320020196674,0.889731866193813,-0.0841876399787276,0.529880220770529,-0.202565222561296,1.54586455247041
"93",0.699037634375102,0.426702457802795,0.636965170444856,0.540684416121393,1.05115225877849,1.26477750211792,0.820525803702954,1.21143964811262,0.660517643854748,1.21992586892734,0.619555676110351,0.761310558036471,0.332906255839526,-0.220815759216751,-0.148311350079091,0.203551068670693,0.392196256482637,-0.0608428291538199,0.411969052155363,-0.135587153736939,1.8485322733236,-0.131203286079607,-0.154241056085964
"94",-0.22907975391619,0.0250660526994509,0.858329231577412,0.817459607658868,0.45247473328799,-0.116697550686492,0.658523033698166,1.56251853013416,1.05128383139396,-0.243697656340802,1.04520986157697,1.94475642180305,1.00264454839756,0.10549056443764,-0.111027848865515,0.648952047721137,0.513730799256748,0.22070823776124,0.382657521291005,0.521047163368423,0.389125404654269,0.437084939420313,0.214169573871901
"95",0.155292093760001,0.475385658421382,-0.0551872460541256,0.842061846906644,0.591453444562572,0.992891454491521,0.512097453116915,0.452858492316059,0.783329874224214,1.0907826166978,0.399072932559295,0.731254790067796,-0.298891313155078,-0.213238812881885,0.460588248536529,0.0114296928189419,0.0219001201600733,0.0525785903098965,-0.198090467043637,0.0729405276697105,0.00469512877694129,-0.0223329860100579,-0.180494726691152
"96",-0.46970278051023,-1.24373986342248,-0.713043822095951,-1.00310609667652,-0.598774493019735,-0.83682816331858,-0.497304421528304,-0.669340077002814,-0.318258616362516,-0.873760189945539,-0.617597496037242,-0.812860289322879,-0.254072997034534,-0.209575123951871,-0.123182259031244,-0.32725261134506,-0.29240181765992,-0.253665019467628,-0.199764387201347,-0.248659546275899,-0.252238281541338,-0.239206657414099,-0.259695689022053
"97",-1.24469642460532,-1.18897126272657,-0.875169613347965,-0.480308512661292,-1.09410887422914,-0.947052236680634,-0.824425399422588,-0.706955671505122,-0.98070034380994,-1.01464373783231,-0.770710512392142,-0.741477840397277,-0.424151069584887,-0.288707573870794,-0.31613924568771,-0.251027260754398,-0.399768634788351,-0.302619433651634,-0.107075928744515,-0.247930757081164,-0.441298007956119,-0.200419747811025,-0.288201851336981
"98",0.080292708847573,-0.0723003485377228,-0.0333626203086625,-0.344996196798527,-0.078495214914895,-0.0799561928991405,0.166283847914386,-0.330799726482036,0.292080952746348,-0.0323723345106424,0.392948411905099,-0.613740826530408,-0.0552087175322553,-0.303862092729231,-0.19310801838559,-0.118829209181934,-0.0262587183184476,-0.113086230487449,-0.22247210297722,-0.141004319189806,-0.249470330920141,-0.177419517221039,-0.398101931146951
"99",-0.566576986022115,-0.957726059788277,-0.313964951321763,0.140898028345041,-0.40990598795428,-0.770693719301347,-0.431880225949447,0.0422215856658564,-0.452235594947388,-0.231957360683571,-0.201130091551913,0.411912255400624,-0.0986536506695385,-0.139100304733364,0.0321645937064315,-0.168905534162673,-0.0839276962858664,-0.225239423266104,0.554261347046447,-0.198470562676174,0.0618639304110079,-0.142478711892777,0.505869873266613
"100",0.205291683701619,0.673161160934392,-0.485444153607547,0.337715942327245,-0.238855266385565,0.423400408787573,-0.073604869208088,-0.0674905649658767,-0.102406817531332,0.566382744008145,0.00710361069075102,0.0737848657530312,0.144035806807869,-0.252365520691135,-0.24292957953957,0.153821276755161,0.253184607370185,-0.0862893467742489,-0.172805750203402,0.0219351153717718,0.00516924990522671,-0.040392425291484,-0.307227702549084
"101",-0.157205343375114,0.2197988551738,-0.407499061659464,-0.560265790216562,-0.192529029294038,-0.491459400117477,-0.0954129344010406,-0.280645600478958,-0.042861493715833,-0.204563337483366,-0.250126256785481,-0.501031696647877,-0.109277590004439,-0.25007823831558,0.177117995790034,-0.27175371715323,1.25878496705866,-0.207062621431582,0.171609145367983,-0.15094128575335,-0.262439308176702,-0.0623052513867344,-0.144858294391998
"102",-0.66032621716265,-0.863402358589764,-0.837755969212885,-0.843191541565981,-1.05134619383696,-0.704559275284115,-0.693577008264874,-0.775917594759355,-0.854166530702005,-0.560685639086042,-0.749274690102456,-0.568657174577396,-0.379120286362412,-0.26741755001036,-0.463649749793401,-0.363686439941421,-0.390060394552946,-0.330992899159364,-0.35096012038469,-0.261201772926607,-0.318000966585411,-0.23180669189001,-0.411624865666471
"103",-0.641576370934543,-0.419168152945157,-0.756693073586878,-0.966202737804859,-0.602338049719084,-0.392257734091628,-0.618806499031895,-0.838610252263202,-0.556439911624511,-0.255437951998033,-0.464484479682342,-0.606226884538239,-0.232795880594252,-0.306222691606651,-0.480836037644978,-0.376231098354859,-0.395537761932614,-0.328273777420741,-0.426681848374721,-0.278414881198715,-0.324285605669403,-0.251939412741116,-0.481060829599152
"104",-1.16969703969289,-0.501321053989022,-0.928172275872662,-0.923148819121252,-1.20814268860828,-0.778041990858818,-0.930350287502641,-1.18968913428475,-1.13328523608716,-0.830712439202358,-0.822768937952808,-0.910541535221073,-0.336937079203664,-0.29420396433022,-0.444810106998375,-0.17411908052911,-0.246942031777216,-0.374177524734163,-0.326780083350848,-0.221071676966994,-0.342287489999189,-0.276137862243132,-0.328440322580043
"105",0.124042350046489,0.0859200534726855,0.365716250465525,0.276210344207807,-0.360016194163405,-0.0726079213416702,-0.15772169209519,0.449723859440867,-0.184281637777643,-0.224130496912084,-0.237877215477089,0.547163211259661,-0.253011023513058,-0.152985352066253,-0.16205933548276,-0.309354269134625,-0.325512675484533,-0.322831141385702,0.193026501221459,-0.195658971742559,-0.338142971023698,-0.0845146586861192,1.21656972143378
"106",-0.632201447820489,-0.790377557661883,-0.532211208776397,-1.27373072840205,-0.623719389915173,-0.800086805531228,-0.58765212018482,-1.06430381927705,-0.53038883245523,-0.905067645031489,-0.378741190523597,-1.17728647594306,-0.355116449241466,-0.204238848985736,-0.271716365807821,-0.269347003764047,-0.295201704986985,-0.333697783530553,-0.359466115542697,-0.192980221879763,-0.323329378433534,-0.168357122144207,-0.412742082717254
"107",1.03653486648103,0.883107463602049,0.995512593406039,1.0112022417351,1.05115225877849,0.379310779442751,1.09468433755721,1.27413230561646,1.06617016234783,0.652478245494506,0.885972324567878,1.58784417717503,0.347265105042777,-0.0672520033301297,1.02973607974202,0.416874900142872,0.0536031882762287,-0.161844422997413,0.429770476459915,-0.14936224828662,0.0485860089933927,0.0207371441114475,0.380667130678802
"108",0.542788915807544,1.09913916634703,0.571491293208465,0.0916935498494898,0.659161021850188,0.904712195801877,0.415518878690983,0.274184418430093,0.734949298624121,0.809015520924255,0.601182114147763,0.498322588310565,0.597600867901825,-0.0753873035838229,-0.373387524053619,-0.222825146104681,-0.0683633359139634,-0.21981561932323,-0.0167519572419588,-0.213866137478857,-0.217472267288146,-0.189242495881916,-0.256658780020129
"109",-0.869699500043177,-0.346143352017276,-0.681865785316718,-0.474157952849348,-0.491867792039289,-0.388583598312893,-0.565844054991868,-0.44051187711377,-0.493173005070543,-0.0989006765682851,-0.415488314448773,-0.418378334734021,-0.253891537148481,-0.29094865348717,-0.443881731669659,-0.281323902435598,-0.375974074061794,-0.24550276068986,-0.197802261026955,-0.250816907648166,-0.227878485016433,-0.254100207540615,-0.298017352876969
"110",-0.44470298553942,-0.340057951939952,-0.669394570605024,-0.037468206201332,-0.392088204457539,-0.359190512083011,-0.431880225949447,0.0265484212898948,-0.348031278270265,-0.427628954970757,-0.378741190523597,-0.0577091191099222,-0.407229186613557,-0.3171896743117,-0.137457073067641,-0.302692414022778,-0.372107747099898,-0.297999289422923,-0.164435760947277,-0.228848813985902,-0.39697056350377,-0.191604938143757,-0.338131170254127
"111",-0.819699910101559,-1.0033665603682,-0.438677098438697,-0.338845636986583,-0.620155833215825,-0.755997176186407,-0.375802344024713,-0.133317855344917,-0.601098904486135,-0.795491552230665,-0.32974502529003,-0.0727370030942596,-0.405604369584947,-0.285486224444464,-0.228602844668605,-0.227667175564434,-0.346084926762751,-0.245712026125944,-0.341254544315819,-0.126094157442717,-0.389372856196026,-0.240812891027999,-0.316889555603434
"112",-0.510327447337795,-0.553046954646271,-0.631980926469944,-0.166629962252154,-0.345761967366012,-0.84417643487605,-0.372686906140005,-0.0988368937178005,-0.526667249716761,-0.826799007316615,-0.452235438373949,-0.478489870671371,-0.312807936314285,-0.298399468434344,-0.26867586850077,-0.406929726771764,-0.418045509078642,-0.350585696338399,-0.362922753140721,-0.282891476301762,-0.436187341569484,-0.284995466758847,-0.410553719443888
"113",0.420914915324849,-0.0205744478804743,0.340773821042138,0.0855429900375459,0.156699527242088,0.000874794233032663,0.178745599453216,0.158203002047975,0.612137068254654,0.312009671434804,0.313329643400551,0.393127400420202,-0.387769287364309,-0.239769760903091,-0.194522798206416,-0.386723910436992,-0.423521469989291,-0.318658038225127,-0.341110442231301,-0.0530146874065812,-0.127376037944632,-0.199343934611234,-0.243796316892442
"114",-1.25094637334802,-1.05813516106411,-1.20253899952992,-1.46439808257231,-1.25090536900046,-1.27405032098806,-1.00823623462033,-1.34328614516918,-1.07746149501013,-1.10073923931867,-0.887076404821866,-1.40270473570813,-0.368992364967384,-0.313326470886347,0.411193230480102,-0.42250677719716,-0.447856507262807,-0.393562522653566,-0.318691922163139,-0.272895710861883,-0.413392910858573,-0.27439136403623,-0.519728400428176
"115",0.649038044433483,-0.267033151012072,0.209826066569358,-0.0743715650729953,-0.053550318019457,-0.509830079011152,-0.40384128498708,-0.0988368937178005,-0.258713292547017,-0.231957360683571,-0.234814955149991,-0.230529784929802,-0.0125912796894625,-0.247550761137286,-0.218434120882284,-0.230909265277203,-0.171009427144989,-0.252187435318944,-0.222686720021039,-0.235828380665277,-0.0754004895156488,-0.209223729385061,-0.052849447461177
"116",-0.407203293083207,-0.616943655458167,-0.525975601420551,-0.956976898086943,-0.719935420797575,-0.476762857002536,-0.547151427683623,-0.706955671505122,-0.400133436608826,-0.415888659313526,-0.259313037766776,-0.884242738248482,-0.416827782437275,-0.252044760129994,-0.492354876344813,-0.350119193405844,-0.398580589795663,-0.280346761461618,-0.434860511921224,-0.22919835769841,-0.288164319507874,-0.222068189367201,-0.445223483145989
"117",1.17715871319183,0.57883745973588,0.421836716668145,1.17419207675161,0.766067722830634,1.05902589850875,1.11337696486546,1.04843873860261,1.15176656533261,1.05947516161185,0.86759876260529,1.07689612170756,-0.106374713211038,-0.0769362969823494,-0.0814788169485554,-0.112889374994208,-0.103419720857033,-0.0983154696346756,-0.0595757903745509,-0.108607683437949,-0.119267988446716,-0.0901024896453289,-0.0680973507134418
"118",0.208416658072971,-0.169666749774897,0.714910262392939,-0.298866998208948,0.523745867274955,0.280109113416903,-0.0704894313233809,-0.0925676279674158,-0.22149746516233,0.527248425150708,0.0346639536346334,0.505836530302733,0.533381860345508,-0.0317493881423375,-0.100975621173267,0.321764438059382,0.343208979082139,-0.0663641017957123,-0.188465356792698,0.288813136687357,0.317150406446075,0.144174881270404,0.441953182884234
"119",0.274041119871345,0.840509663060786,-0.0302448166307389,0.0670913106017142,-0.181838359195993,0.000874794233032663,-0.288570083252904,0.126856673296051,-0.161952141346831,-0.177169314283159,-0.274624339402265,-0.189203103972874,0.731407683193633,-0.208650829672085,0.130234888132162,0.0611431507316056,0.0666329616545567,-0.288802249160929,-0.255545520039415,-0.212798914471063,0.12829006106923,-0.222585365295092,-0.349797391688557
"120",1.10528430265075,1.42775077052249,1.86226201586873,2.10292660835514,1.51441462969376,2.41110786508328,0.99810576313128,1.06411190297857,1.91841260945716,2.0574002924765,1.27181712578223,1.70431027805365,0.119100995378217,0.789855452429938,0.0476205576546325,0.712349365653193,1.98789232091321,9.21321897977543,0.563444074669315,0.499838529998208,0.643121596991784,10.6771219953936,2.27817463724338
"121",-0.804075038244803,-1.10986106172136,-0.631980926469944,-1.21222513028261,-1.1653800082161,-1.1417814329536,-0.811963647883758,-0.659936178377237,-1.04024566762544,-0.865933326174052,-0.776835033046338,-0.422135305730106,-0.365497404007276,-0.279580389285308,-0.353537468371213,-0.362149580411289,-0.38483737800602,-0.312016277287138,-0.330468385655857,-0.275392894762094,-0.358687957820499,-0.234983412246964,-0.270448867601399
"122",1.43340661164262,1.21780446785484,0.110056348875811,0.18702722693462,1.61419421727551,0.853274294899585,1.3003032379479,-0.0549520334651072,1.95190685410338,1.85781526630357,1.21975870022156,-0.358266798796671,0.606853625812161,-0.20286148747448,0.233855482654699,0.544343983572084,0.38575572543957,0.502766878551323,0.0285075973156573,0.451855869324951,0.601229175591772,0.263385427845522,0.00367634549650141
"123",-0.275954369486458,-0.279203951166718,0.409365501956452,0.227005865712255,0.45247473328799,-0.0358665635543188,0.265977860225025,0.0892410787937425,0.675403974808622,0.0654634626329507,0.301080602092159,0.310474038506346,0.475866702173693,-0.145976614764798,-0.255935833797638,-0.191881686977161,-0.00110852608754536,-0.0263028112625292,-0.117721571124713,-0.0400504237006452,0.0210530948730312,-0.154041182492033,0.0482473029778679
"124",-0.441578011168069,-0.528705354336978,-0.744221858875185,-0.0559198856371637,-0.18896547259469,-0.45104390655139,-0.431880225949447,0.173876166423937,-0.225219047900799,-0.228043928797828,-0.409363793794577,0.205278850615984,-0.369819850358359,-0.314250298115937,-0.163087404045164,-0.385694473102415,-0.442214786865961,-0.341109266030548,-0.232688183847382,-0.297481730914495,-0.42951443223173,-0.266939734195531,-0.390651216347651
"125",-0.0509562147491748,-0.613900955419505,-0.0894830865112827,0.100919389567406,-0.313689957071878,-0.741300633071466,-0.0954129344010406,0.0892410787937425,-0.199167968731518,-0.435455818742244,-0.188881050243521,0.205278850615984,-0.339967381131474,-0.278373519807262,-0.382381213948992,-0.339725400852496,-0.202335387195277,-0.32865233178364,-0.371871294601318,-0.232669768037028,-0.373830928293536,-0.204742087554114,-0.382097084167498
"126",0.0459179907627107,0.0980908536273317,0.334538213686291,0.509931617061674,0.552254320869741,0.331547014319195,0.315824866380344,0.396435100562596,0.65307447837781,0.300269375777573,0.423571015176079,0.599760805204843,-0.222739965172033,-0.201793420432916,-0.411392065272416,-0.180375114959497,-0.194910192033942,-0.31006545825827,-0.298298197696405,-0.133027416297602,-0.23877747921478,-0.0417929561873366,-0.0945539627793387
"127",-0.107205753433496,0.530154259117293,0.147469993010891,-0.117425483756603,-0.142639235503162,-0.168135451588784,-0.15772169209519,-0.192875879973572,-0.281042788977829,-0.419802091199269,-0.427737355757165,-0.621254768522577,-0.134689040806495,-0.109099599291594,-0.136626154293391,-0.267365971581147,-0.140822199853911,0.0100233104741385,-0.283484674035998,-0.213421418271992,-0.320083916394403,-0.221107468467713,-0.426489831059891
"128",-0.725950678961024,-1.28025226388642,-0.937525686906432,-0.996955536864578,-0.809024338281281,-1.2777244567668,-0.824425399422588,-0.813533189261663,-0.746240631286414,-1.23379592343396,-0.740087909121162,-0.71893601442077,-0.239032419893506,-0.255563651221491,-0.22882766580577,0.140073294767429,-0.301261396288953,0.107680457171389,-0.302796859902309,0.408350107844053,-0.313066251604123,-0.170209204292221,1.81419617903272
"129",-0.425953139311313,-0.808633757893854,-0.563389245555631,-0.738632024762935,-0.716371864098227,-0.932355693565694,-0.668653505187214,-0.512608433243194,-0.861609696178943,-1.2103153321195,-0.733963388466966,-1.02700763609969,-0.342901051095827,-0.221675684763944,-0.44016725299657,-0.300836925278944,-0.361123625605344,-0.308209867288589,-0.354481173773925,-0.230679805140596,-0.41809159864732,-0.224031002321456,-0.446420303363563
